Date,Ticker,weighted positive sentiment score,weighted negative sentiment score,weighted neutral sentiment score,weighted compound sentiment score
2018-04-13,AMZN,0.163,0.0,0.8370000000000001,0.5106
2018-04-17,AMZN,0.137,0.0,0.863,0.5423
2018-04-23,AMZN,0.116,0.0,0.884,0.1779
2018-04-24,AMZN,0.091,0.0,0.909,0.1779
2018-04-25,AMZN,0.22291689750692525,0.251,0.6960806916426514,0.33130000000000004
2018-04-26,AMZN,0.21127679782903663,0.043,0.8117434782608697,0.5177429640805431
2018-04-27,AMZN,0.159,0.0,0.841,0.37899999999999995
2018-05-01,AMZN,0.101,0.0,0.899,0.5859
2018-05-02,AMZN,0.266,0.109,0.625,0.25
2018-05-07,AMZN,0.086,0.0,0.914,0.1779
2018-05-14,AMZN,0.075,0.0,0.925,0.1779
2018-05-15,AMZN,0.173213058419244,0.0,0.8592188414277356,0.4522878367120245
2018-05-18,AMZN,0.062,0.065,0.8729999999999999,-0.0258
2018-05-22,AMZN,0.0,0.0,1.0,0.0
2018-06-04,AMZN,0.096,0.0,0.904,0.1779
2018-06-05,AMZN,0.074,0.19,0.736,-0.5719
2018-06-06,AMZN,0.128,0.145,0.7269999999999999,-0.1531
2018-06-21,AMZN,0.134,0.0,0.866,0.1779
2018-06-25,AMZN,0.13531970260223045,0.0,0.8656273830155979,0.1779
2018-06-26,AMZN,0.213,0.0,0.787,0.6705
2018-07-09,AMZN,0.078,0.0,0.922,0.1779
2018-07-12,AMZN,0.066,0.0,0.934,0.1779
2018-07-13,AMZN,0.158,0.0,0.842,0.296
2018-07-17,AMZN,0.0,0.0,1.0,0.0
2018-07-18,AMZN,0.352,0.0,0.648,0.7713
2018-07-20,AMZN,0.137,0.0,0.863,0.3612
2018-07-23,AMZN,0.0,0.0,1.0,0.0
2018-07-26,AMZN,0.18609328358208954,0.102,0.795956816257409,0.4616275260742594
2018-07-27,AMZN,0.218,0.0,0.782,0.4404
2018-08-13,AMZN,0.221,0.0,0.779,0.4243
2018-08-16,AMZN,0.143,0.0,0.857,0.25
2018-08-29,AMZN,0.15261333333333335,0.0,0.8504611764705882,0.4629768109873545
2018-08-30,AMZN,0.167,0.0,0.833,0.296
2018-08-31,AMZN,0.0,0.11200000000000002,0.888,-0.22629999999999997
2018-09-04,AMZN,0.1619090909090909,0.0,0.8601551925320887,0.1779
2018-09-19,AMZN,0.069,0.0,0.9667327809425169,0.1779
2018-09-27,AMZN,0.091,0.0,0.909,0.1779
2018-10-03,AMZN,0.074,0.104,0.823,-0.1779
2018-10-04,AMZN,0.0916279069767442,0.0,0.9145295404814004,0.1779
2018-10-11,AMZN,0.121,0.063,0.816,0.22629999999999997
2018-10-22,AMZN,0.192,0.0,0.808,0.8074
2018-10-26,AMZN,0.192,0.057,0.751,0.2592
2018-11-09,AMZN,0.08,0.118,0.802,-0.2023
2018-11-12,AMZN,0.102,0.0,0.898,0.1779
2018-11-13,AMZN,0.10322772277227722,0.057,0.870709362435382,0.19286434714620798
2018-11-19,AMZN,0.165,0.0,0.835,0.4512
2018-11-20,AMZN,0.0,0.0,1.0,0.0
2018-11-21,AMZN,0.298,0.073,0.8565012285012285,0.5106
2018-11-27,AMZN,0.193,0.0,0.807,0.5849
2018-11-28,AMZN,0.194,0.0,0.806,0.3775
2018-12-04,AMZN,0.101,0.0,0.899,0.22629999999999997
2018-12-10,AMZN,0.054,0.0,0.946,0.1779
2018-12-11,AMZN,0.349,0.0,0.651,0.7096
2018-12-13,AMZN,0.069,0.0,0.931,0.1779
2018-12-18,AMZN,0.13,0.0,0.87,0.2732
2018-12-24,AMZN,0.166,0.0,0.834,0.416
2019-01-02,AMZN,0.079,0.102,0.819,-0.10269999999999999
2019-01-07,AMZN,0.104,0.0,0.9508523206751055,0.10269999999999999
2019-03-04,AMZN,0.296,0.099,0.605,0.4915
2019-03-15,AMZN,0.08,0.118,0.802,-0.2023
2019-04-04,AMZN,0.104,0.121,0.775,-0.1796
2019-04-18,AMZN,0.294,0.0,0.706,0.6124
2019-04-24,AMZN,0.133,0.233,0.634,-0.5106
2019-05-28,AMZN,0.091,0.0,0.909,0.1779
2019-06-04,AMZN,0.096,0.0,0.904,0.1779
2019-06-05,AMZN,0.145,0.0,0.855,0.34
2019-06-10,AMZN,0.386,0.0,0.614,0.8519
2019-07-19,AMZN,0.198,0.0,0.802,0.7096
2019-07-29,AMZN,0.139,0.0,0.861,0.5719
2019-09-12,AMZN,0.10000000000000002,0.0,0.9,0.1969
2019-11-18,AMZN,0.299,0.0,0.701,0.7269
2019-12-24,AMZN,0.17558655804480655,0.11778048780487804,0.728038496791934,0.41413540462427745
2019-12-25,AMZN,0.221,0.0,0.779,0.1779
2019-12-26,AMZN,0.3888519417475728,0.2440951276102088,0.7087525664091439,0.5195298970846384
2019-12-27,AMZN,0.3180319672131148,0.27988693098384726,0.7621984702882918,0.0028175563163010766
2019-12-28,AMZN,0.1647378048780488,0.0,0.8361447368421053,0.1908829563387691
2019-12-29,AMZN,0.7269999999999999,0.0,0.273,0.7906
2019-12-30,AMZN,0.4668430884184309,0.0,0.7477165586328816,0.6187992594540116
2019-12-31,AMZN,0.37399338999055715,0.0,0.6584538897475528,0.48616048619695096
2020-01-02,AMZN,0.1842518987341772,0.35216246498599446,0.7421867600869775,-0.3032993455046504
2020-01-03,AMZN,0.33304864864864864,0.27558072590738425,0.6363306451612903,-0.12526075906183368
2020-01-04,AMZN,0.221,0.315,0.7350177595628417,-0.22019999999999995
2020-01-05,AMZN,0.13506042296072507,0.0,0.8680059935454125,0.21618761061946906
2020-01-06,AMZN,0.25325063775510204,0.1990213740458015,0.7977087591793475,0.3033405893516724
2020-01-07,AMZN,0.3294412641621944,0.1892102908277405,0.6725917814405058,0.2509217906296456
2020-01-08,AMZN,0.21017406143344713,0.1646243523316062,0.8165223245924876,0.26228488664987404
2020-01-09,AMZN,0.101990099009901,0.2509,0.8472474226804123,-0.40231224802245474
2020-01-10,AMZN,0.1517679259830378,0.1996277777777778,0.7854379206644708,-0.10150431006047278
2020-01-11,AMZN,0.1401785714285714,0.151,0.7908355640535373,0.1263
2020-01-12,AMZN,0.32,0.0,0.8704761904761905,0.5719
2020-01-13,AMZN,0.3527996589940324,0.1905263157894737,0.7230838380618424,0.5283818838902179
2020-01-14,AMZN,0.2585435016111708,0.131618320610687,0.8257647589004056,0.4434689022268616
2020-01-15,AMZN,0.1689236641221374,0.15765188470066518,0.8705488895905694,-0.001449925828251185
2020-01-16,AMZN,0.2815778364116095,0.24894854202401376,0.7220916139563355,0.27119625120772956
2020-01-17,AMZN,0.3765372718836993,0.21861679790026248,0.6311955037468776,0.46523066744546543
2020-01-18,AMZN,0.4019438543247344,0.0,0.7061006711409396,0.6476392605257534
2020-01-19,AMZN,0.30986303939962473,0.0,0.8508946088366437,0.31475922068594003
2020-01-20,AMZN,0.1979381107491857,0.10360999999999998,0.8516531723082158,0.24960899878394815
2020-01-21,AMZN,0.23144786564030795,0.3423241551939925,0.7186429170159261,0.08211932462038227
2020-01-22,AMZN,0.3364970530451866,0.149,0.7045100714749838,0.3890054562750561
2020-01-23,AMZN,0.3001851851851852,0.155,0.7700741350906094,0.26463199478109595
2020-01-24,AMZN,0.2851723602484472,0.548,0.6774860935524651,-0.04324646737794386
2020-01-26,AMZN,0.10508571428571428,0.12,0.838891017964072,0.10070000000000001
2020-01-27,AMZN,0.3109510624597553,0.321181520850368,0.6626665797705944,0.20843541098064106
2020-01-28,AMZN,0.3239715089693985,0.23232058823529414,0.7052800213960952,0.44792477894043425
2020-01-29,AMZN,0.3060300715990453,0.3497562018819504,0.6599616323683293,0.07218226532396461
2020-01-30,AMZN,0.39697146543219247,0.19332804962095107,0.6755833431871034,0.4892393732987603
2020-01-31,AMZN,0.3391397184580976,0.2373171036204744,0.7960158606141106,0.45111445735592953
2020-02-01,AMZN,0.2025972222222222,0.453,0.7322643328259766,-0.01648681891746089
2020-02-02,AMZN,0.202,0.405,0.8287202295552366,-0.6822
2020-02-03,AMZN,0.25320014398848095,0.174,0.798908773220526,0.42113010472515916
2020-02-04,AMZN,0.34518678354686444,0.0,0.7582554144884242,0.49678064839490477
2020-02-05,AMZN,0.28252798053527983,0.2390381791483113,0.7776446974236069,0.13536192444206738
2020-02-06,AMZN,0.23700918836140888,0.0,0.8972079636888798,0.319068451718841
2020-02-07,AMZN,0.33878335949764526,0.236,0.7155077271790645,0.4362878324018369
2020-02-08,AMZN,0.0,0.0,1.0,0.0
2020-02-09,AMZN,0.3093744855967078,0.293,0.7556078343088698,0.13843543942194583
2020-02-10,AMZN,0.2778766414643852,0.2173646224447226,0.7232778631165729,0.09879234869774313
2020-02-11,AMZN,0.2928171611868485,0.13548327137546468,0.809626185266229,0.4771700564971752
2020-02-12,AMZN,0.23212851711026616,0.15465635738831618,0.8217985611510791,0.343933161027569
2020-02-13,AMZN,0.306843567251462,0.27951801801801807,0.644211417816813,0.11725575382374358
2020-02-14,AMZN,0.23600673400673403,0.13752272727272727,0.7662578588700812,0.3765072640666865
2020-02-15,AMZN,0.462,0.282,0.256,0.2732
2020-02-16,AMZN,0.3645934959349593,0.129,0.6897977707006369,0.4655829865361077
2020-02-17,AMZN,0.31471166448230664,0.154,0.7044728756601055,0.4296406886858749
2020-02-18,AMZN,0.28682052785923756,0.62,0.7194757219251336,0.11877054086267438
2020-02-19,AMZN,0.18055082742316786,0.22766666666666666,0.8626419389078901,-0.05130132508403568
2020-02-20,AMZN,0.24724309392265192,0.242,0.768204143126177,0.03781312004696212
2020-02-21,AMZN,0.34728613569321537,0.0,0.6652496217851739,0.6427859763880025
2020-02-22,AMZN,0.306,0.173,0.52,0.3182
2020-02-23,AMZN,0.0,0.0,1.0,0.0
2020-02-24,AMZN,0.0,0.0,1.0,0.0
